"Archive_Date","Specialty_HIPE","Speciality","Adult_Child","Age_Profile","Time_Bands","Total"
"28/02/2021","1906.00","Paed Gastro-Enterol","Child","0-15"," 3-6 Months","142.00"
"28/02/2021","1906.00","Paed Gastro-Enterol","Child","0-15"," 6-9 Months","80.00"
"28/02/2021","1906.00","Paed Gastro-Enterol","Child","0-15","12-15 Months","54.00"
"28/02/2021","1906.00","Paed Gastro-Enterol","Child","16-64"," 6-9 Months","3.00"
"28/02/2021","1907.00","Paed Haematology","Child","0-15"," 0-3 Months","116.00"
"28/02/2021","1907.00","Paed Haematology","Child","0-15"," 3-6 Months","60.00"
"28/02/2021","1907.00","Paed Haematology","Child","0-15"," 9-12 Months","10.00"
"28/02/2021","1907.00","Paed Haematology","Child","0-15","12-15 Months","17.00"
"28/02/2021","1907.00","Paed Haematology","Child","16-64"," 0-3 Months","2.00"
"28/02/2021","1907.00","Paed Haematology","Child","16-64"," 6-9 Months","2.00"
"28/02/2021","1907.00","Paed Haematology","Child","16-64"," 9-12 Months","4.00"
"28/02/2021","1909.00","Paediatric Infectious Diseases","Child","0-15"," 0-3 Months","22.00"
"28/02/2021","1909.00","Paediatric Infectious Diseases","Child","0-15"," 3-6 Months","24.00"
"28/02/2021","1909.00","Paediatric Infectious Diseases","Child","0-15"," 9-12 Months","8.00"
"28/02/2021","1909.00","Paediatric Infectious Diseases","Child","0-15","12-15 Months","23.00"
"28/02/2021","1909.00","Paediatric Infectious Diseases","Child","16-64"," 9-12 Months","1.00"
"28/02/2021","1909.00","Paediatric Infectious Diseases","Child","16-64","12-15 Months","2.00"
"28/02/2021","1911.00","Paed Nephrology","Child","16-64","15-18 Months","1.00"
"28/02/2021","1911.00","Paed Nephrology","Child","16-64","18 Months +","8.00"
"28/02/2021","1912.00","Paediatric Respiratory Medicine","Child","0-15"," 3-6 Months","152.00"
"31/01/2021","2000.00","Plastic Surgery","Child","0-15"," 3-6 Months","11.00"
"31/01/2021","2000.00","Plastic Surgery","Child","0-15","12-15 Months","7.00"
"31/01/2021","2003.00","Maxillo-Facial","Adult","16-64"," 3-6 Months","60.00"
"31/01/2021","2003.00","Maxillo-Facial","Adult","16-64"," 6-9 Months","32.00"
"31/01/2021","2003.00","Maxillo-Facial","Adult","16-64","12-15 Months","29.00"
"31/01/2021","2003.00","Maxillo-Facial","Child","0-15"," 3-6 Months","10.00"
"31/01/2021","2003.00","Maxillo-Facial","Child","0-15"," 6-9 Months","8.00"
"31/01/2021","2003.00","Maxillo-Facial","Child","0-15","12-15 Months","4.00"
"31/01/2021","2003.00","Maxillo-Facial","Child","0-15","15-18 Months","8.00"
"31/01/2021","2500.00","Rheumatology","Adult","16-64"," 9-12 Months","41.00"
"31/01/2021","2600.00","General Surgery","Adult","65+"," 0-3 Months","66.00"
"31/01/2021","2600.00","General Surgery","Adult","65+"," 3-6 Months","18.00"
"31/01/2021","2600.00","General Surgery","Adult","65+"," 6-9 Months","6.00"
"31/01/2021","2600.00","General Surgery","Child","0-15"," 0-3 Months","39.00"
"31/01/2021","2600.00","General Surgery","Child","0-15"," 3-6 Months","30.00"
"31/01/2021","2600.00","General Surgery","Child","0-15","12-15 Months","4.00"
"31/01/2021","8003.00","Pain Relief","Adult","16-64"," 0-3 Months","229.00"
"31/01/2021","8003.00","Pain Relief","Adult","16-64","18 Months +","1284.00"
"31/01/2021","8003.00","Pain Relief","Adult","65+"," 3-6 Months","58.00"
"31/01/2021","8003.00","Pain Relief","Adult","65+"," 6-9 Months","35.00"
"31/01/2021","8003.00","Pain Relief","Adult","65+","12-15 Months","69.00"
"31/01/2021","8003.00","Pain Relief","Adult","65+","15-18 Months","86.00"
"31/01/2021","100.00","Cardiology","Adult","16-64"," 0-3 Months","298.00"
"31/01/2021","100.00","Cardiology","Adult","16-64"," 3-6 Months","227.00"
"31/01/2021","100.00","Cardiology","Adult","16-64","12-15 Months","167.00"
"31/01/2021","100.00","Cardiology","Adult","16-64","15-18 Months","105.00"
"31/01/2021","100.00","Cardiology","Adult","65+"," 6-9 Months","90.00"
"31/01/2021","100.00","Cardiology","Child","0-15"," 0-3 Months","1.00"
"31/01/2021","300.00","Dermatology","Adult","16-64"," 9-12 Months","295.00"
"31/01/2021","300.00","Dermatology","Adult","65+"," 6-9 Months","124.00"
"31/01/2021","300.00","Dermatology","Adult","65+","18 Months +","603.00"
"31/01/2021","400.00","Endocrinology","Adult","16-64"," 9-12 Months","85.00"
"31/01/2021","400.00","Endocrinology","Adult","65+"," 0-3 Months","42.00"
"31/01/2021","400.00","Endocrinology","Adult","65+","18 Months +","358.00"
"31/01/2021","600.00","Otolaryngology (ENT)","Adult","65+"," 9-12 Months","95.00"
"31/01/2021","700.00","Gastro-Enterology","Adult","16-64"," 0-3 Months","222.00"
"31/01/2021","700.00","Gastro-Enterology","Adult","16-64","18 Months +","620.00"
"31/01/2021","700.00","Gastro-Enterology","Adult","65+"," 3-6 Months","80.00"
"31/01/2021","700.00","Gastro-Enterology","Adult","65+"," 6-9 Months","27.00"
"31/01/2021","700.00","Gastro-Enterology","Adult","65+","12-15 Months","41.00"
"31/01/2021","700.00","Gastro-Enterology","Adult","65+","15-18 Months","23.00"
"31/01/2021","700.00","Gastro-Enterology","Child","0-15"," 0-3 Months","1.00"
"31/01/2021","900.00","Geriatric Medicine","Adult","16-64"," 9-12 Months","9.00"
"31/01/2021","900.00","Geriatric Medicine","Adult","65+"," 0-3 Months","38.00"
"31/01/2021","900.00","Geriatric Medicine","Adult","65+","18 Months +","167.00"
"31/01/2021","1100.00","Haematology","Adult","16-64"," 6-9 Months","6.00"
"31/01/2021","1100.00","Haematology","Adult","65+"," 3-6 Months","3.00"
"31/01/2021","700.00","Gastro-Enterology","Adult","16-64","15-18 Months","19.00"
"31/01/2021","700.00","Gastro-Enterology","Adult","65+"," 0-3 Months","9.00"
"31/01/2021","700.00","Gastro-Enterology","Adult","65+","18 Months +","3.00"
"31/01/2021","900.00","Geriatric Medicine","Adult","65+","15-18 Months","3.00"
"31/01/2021","900.00","Geriatric Medicine","Adult","65+","18 Months +","1.00"
"31/01/2021","1300.00","Neurology","Adult","16-64"," 0-3 Months","46.00"
"31/01/2021","1300.00","Neurology","Adult","16-64"," 3-6 Months","43.00"
"31/01/2021","1300.00","Neurology","Adult","16-64"," 6-9 Months","37.00"
"31/01/2021","1300.00","Neurology","Adult","16-64","12-15 Months","1.00"
"31/01/2021","1503.00","Gynaecology","Adult","16-64"," 0-3 Months","228.00"
"31/01/2021","1503.00","Gynaecology","Adult","16-64"," 6-9 Months","114.00"
"31/01/2021","1503.00","Gynaecology","Adult","16-64"," 9-12 Months","84.00"
"31/01/2021","1503.00","Gynaecology","Child","0-15","15-18 Months","1.00"
"31/01/2021","1503.00","Gynaecology","Child","0-15","18 Months +","2.00"
"31/01/2021","1800.00","Orthopaedics","Adult","16-64"," 0-3 Months","261.00"
"31/01/2021","1800.00","Orthopaedics","Adult","16-64"," 3-6 Months","239.00"
"31/01/2021","1800.00","Orthopaedics","Adult","65+"," 6-9 Months","79.00"
"31/01/2021","1800.00","Orthopaedics","Adult","65+"," 9-12 Months","92.00"
"31/01/2021","1900.00","Paediatrics","Child","0-15"," 3-6 Months","43.00"
"31/01/2021","1900.00","Paediatrics","Child","0-15"," 6-9 Months","33.00"
"31/01/2021","1900.00","Paediatrics","Child","0-15","12-15 Months","58.00"
"31/01/2021","2000.00","Plastic Surgery","Adult","65+"," 0-3 Months","17.00"
"31/01/2021","2000.00","Plastic Surgery","Adult","65+","15-18 Months","2.00"
"31/01/2021","2000.00","Plastic Surgery","Adult","65+","18 Months +","12.00"
"31/01/2021","2000.00","Plastic Surgery","Child","0-15"," 3-6 Months","3.00"
"31/01/2021","2000.00","Plastic Surgery","Child","0-15"," 6-9 Months","3.00"
"31/01/2021","2000.00","Plastic Surgery","Child","0-15","12-15 Months","1.00"
"31/01/2021","2500.00","Rheumatology","Adult","16-64"," 9-12 Months","54.00"
"31/01/2021","2500.00","Rheumatology","Adult","16-64","15-18 Months","51.00"
"31/01/2021","2500.00","Rheumatology","Adult","16-64","18 Months +","153.00"
"31/01/2021","2500.00","Rheumatology","Adult","65+"," 3-6 Months","8.00"
"31/01/2021","2500.00","Rheumatology","Adult","65+"," 6-9 Months","14.00"
"31/01/2021","2500.00","Rheumatology","Adult","65+","12-15 Months","21.00"
"31/01/2021","2600.00","General Surgery","Adult","65+"," 0-3 Months","156.00"
"31/01/2021","2600.00","General Surgery","Adult","65+"," 9-12 Months","77.00"
"31/01/2021","2600.00","General Surgery","Adult","65+","18 Months +","46.00"
"31/01/2021","2600.00","General Surgery","Child","0-15"," 3-6 Months","27.00"
"31/01/2021","2600.00","General Surgery","Child","0-15","12-15 Months","6.00"
"31/01/2021","5000.00","General Medicine","Adult","16-64"," 0-3 Months","42.00"
"31/01/2021","5000.00","General Medicine","Adult","16-64"," 3-6 Months","18.00"
"31/01/2021","5000.00","General Medicine","Adult","16-64"," 6-9 Months","7.00"
"31/01/2021","5000.00","General Medicine","Adult","16-64"," 9-12 Months","13.00"
"31/01/2021","5000.00","General Medicine","Adult","16-64","12-15 Months","7.00"
"31/01/2021","0.00","Small Volume Specialities","Adult","65+"," 9-12 Months","1.00"
"31/01/2021","100.00","Cardiology","Adult","16-64","15-18 Months","81.00"
"31/01/2021","100.00","Cardiology","Adult","16-64","18 Months +","91.00"
"31/01/2021","100.00","Cardiology","Adult","65+"," 0-3 Months","68.00"
"31/01/2021","100.00","Cardiology","Adult","65+"," 3-6 Months","41.00"
"31/01/2021","100.00","Cardiology","Adult","65+","12-15 Months","35.00"
"31/01/2021","700.00","Gastro-Enterology","Adult","16-64"," 6-9 Months","53.00"
"31/01/2021","700.00","Gastro-Enterology","Adult","16-64"," 9-12 Months","46.00"
"31/01/2021","700.00","Gastro-Enterology","Adult","16-64","18 Months +","152.00"
"31/01/2021","700.00","Gastro-Enterology","Adult","65+"," 3-6 Months","15.00"
"31/01/2021","700.00","Gastro-Enterology","Adult","65+","12-15 Months","10.00"
"31/01/2021","900.00","Geriatric Medicine","Adult","65+"," 0-3 Months","10.00"
"31/01/2021","900.00","Geriatric Medicine","Adult","65+"," 6-9 Months","2.00"
"31/01/2021","900.00","Geriatric Medicine","Adult","65+"," 9-12 Months","5.00"
"31/01/2021","900.00","Geriatric Medicine","Adult","65+","12-15 Months","1.00"
"31/01/2021","1100.00","Haematology","Adult","65+"," 0-3 Months","16.00"
"31/01/2021","1100.00","Haematology","Child","0-15"," 3-6 Months","10.00"
"31/01/2021","1100.00","Haematology","Child","0-15"," 6-9 Months","5.00"
"31/01/2021","1100.00","Haematology","Child","0-15","12-15 Months","3.00"
"31/01/2021","1900.00","Paediatrics","Child","0-15","15-18 Months","2.00"
"31/01/2021","2400.00","Respiratory Medicine","Adult","16-64","15-18 Months","54.00"
"31/01/2021","2400.00","Respiratory Medicine","Adult","65+","18 Months +","143.00"
"31/01/2021","2400.00","Respiratory Medicine","Child","0-15"," 3-6 Months","1.00"
"31/01/2021","2600.00","General Surgery","Adult","16-64"," 0-3 Months","158.00"
"31/01/2021","2600.00","General Surgery","Adult","16-64"," 3-6 Months","55.00"
"31/01/2021","2600.00","General Surgery","Adult","16-64"," 6-9 Months","37.00"
"31/01/2021","2600.00","General Surgery","Adult","16-64"," 9-12 Months","21.00"
"31/01/2021","2600.00","General Surgery","Adult","16-64","12-15 Months","9.00"
"31/01/2021","2602.00","Gastro-Intestinal Surgery","Adult","16-64"," 0-3 Months","43.00"
"31/01/2021","2602.00","Gastro-Intestinal Surgery","Adult","65+"," 6-9 Months","5.00"
"31/01/2021","2602.00","Gastro-Intestinal Surgery","Adult","65+"," 9-12 Months","7.00"
"31/01/2021","2603.00","Hepato-Biliary Surgery","Adult","16-64"," 0-3 Months","20.00"
"31/01/2021","2603.00","Hepato-Biliary Surgery","Adult","16-64"," 3-6 Months","5.00"
"31/01/2021","2603.00","Hepato-Biliary Surgery","Adult","16-64"," 9-12 Months","2.00"
"31/01/2021","2603.00","Hepato-Biliary Surgery","Adult","16-64","12-15 Months","2.00"
"31/01/2021","2604.00","Vascular Surgery","Adult","16-64","18 Months +","142.00"
"31/01/2021","2604.00","Vascular Surgery","Adult","65+"," 0-3 Months","76.00"
"31/01/2021","2604.00","Vascular Surgery","Adult","65+"," 6-9 Months","15.00"
"31/01/2021","2604.00","Vascular Surgery","Adult","65+"," 9-12 Months","18.00"
"31/01/2021","2604.00","Vascular Surgery","Adult","65+","12-15 Months","11.00"
"31/01/2021","5000.00","General Medicine","Adult","16-64","15-18 Months","1.00"
"31/01/2021","7800.00","Urology","Adult","16-64"," 0-3 Months","183.00"
"31/01/2021","7800.00","Urology","Adult","16-64"," 3-6 Months","93.00"
"31/01/2021","7800.00","Urology","Adult","16-64"," 6-9 Months","73.00"
"31/01/2021","7800.00","Urology","Adult","16-64"," 9-12 Months","74.00"
"31/01/2021","7800.00","Urology","Adult","16-64","12-15 Months","71.00"
"31/01/2021","7800.00","Urology","Child","0-15","15-18 Months","43.00"
"31/01/2021","7800.00","Urology","Child","0-15","18 Months +","61.00"
"31/01/2021","8003.00","Pain Relief","Adult","16-64","15-18 Months","57.00"
"31/01/2021","8003.00","Pain Relief","Adult","65+"," 9-12 Months","15.00"
"31/01/2021","8003.00","Pain Relief","Adult","65+","18 Months +","158.00"
"31/01/2021","8900.00","Microbiology","Adult","65+"," 0-3 Months","2.00"
"31/01/2021","300.00","Dermatology","Adult","16-64"," 0-3 Months","896.00"
"31/01/2021","300.00","Dermatology","Adult","16-64","18 Months +","263.00"
"31/01/2021","300.00","Dermatology","Adult","65+"," 3-6 Months","158.00"
"31/01/2021","300.00","Dermatology","Adult","65+"," 6-9 Months","51.00"
"31/01/2021","300.00","Dermatology","Adult","65+"," 9-12 Months","45.00"
"31/01/2021","300.00","Dermatology","Adult","65+","12-15 Months","18.00"
"28/02/2021","1912.00","Paediatric Respiratory Medicine","Child","0-15"," 6-9 Months","127.00"
"28/02/2021","1912.00","Paediatric Respiratory Medicine","Child","0-15","12-15 Months","202.00"
"28/02/2021","1915.00","Paediatric Dermatology","Child","0-15","15-18 Months","329.00"
"28/02/2021","1915.00","Paediatric Dermatology","Child","0-15","18 Months +","2115.00"
"28/02/2021","1915.00","Paediatric Dermatology","Child","16-64"," 0-3 Months","11.00"
"28/02/2021","1915.00","Paediatric Dermatology","Child","16-64"," 9-12 Months","10.00"
"28/02/2021","1915.00","Paediatric Dermatology","Child","16-64","18 Months +","394.00"
"28/02/2021","1916.00","Developmental Paediatrics","Child","0-15"," 0-3 Months","100.00"
"28/02/2021","1916.00","Developmental Paediatrics","Child","0-15"," 3-6 Months","48.00"
"28/02/2021","1916.00","Developmental Paediatrics","Child","0-15","12-15 Months","49.00"
"28/02/2021","1916.00","Developmental Paediatrics","Child","16-64"," 0-3 Months","1.00"
"28/02/2021","1916.00","Developmental Paediatrics","Child","16-64"," 6-9 Months","1.00"
"28/02/2021","1916.00","Developmental Paediatrics","Child","16-64"," 9-12 Months","1.00"
"28/02/2021","2500.00","Rheumatology","Child","16-64","15-18 Months","15.00"
"28/02/2021","2500.00","Rheumatology","Child","16-64","18 Months +","197.00"
"28/02/2021","6200.00","Clinical Neurophysiology","Child","0-15"," 6-9 Months","9.00"
"28/02/2021","6200.00","Clinical Neurophysiology","Child","0-15"," 9-12 Months","10.00"
"28/02/2021","6200.00","Clinical Neurophysiology","Child","16-64"," 0-3 Months","1.00"
"28/02/2021","6200.00","Clinical Neurophysiology","Child","16-64"," 3-6 Months","1.00"
"28/02/2021","6700.00","Clinical (Medical) Genetics","Child","0-15","15-18 Months","128.00"
"28/02/2021","6700.00","Clinical (Medical) Genetics","Child","16-64","15-18 Months","47.00"
"28/02/2021","6700.00","Clinical (Medical) Genetics","Child","65+"," 0-3 Months","4.00"
"28/02/2021","6700.00","Clinical (Medical) Genetics","Child","65+"," 3-6 Months","3.00"
"28/02/2021","6700.00","Clinical (Medical) Genetics","Child","65+"," 9-12 Months","1.00"
"28/02/2021","6700.00","Clinical (Medical) Genetics","Child","65+","12-15 Months","3.00"
"28/02/2021","7000.00","Dental Surgery","Child","16-64","15-18 Months","2.00"
"28/02/2021","7200.00","Paediatric Surgery","Child","0-15"," 0-3 Months","931.00"
"28/02/2021","7200.00","Paediatric Surgery","Child","0-15"," 3-6 Months","919.00"
"28/02/2021","7200.00","Paediatric Surgery","Child","0-15"," 9-12 Months","350.00"
"28/02/2021","7200.00","Paediatric Surgery","Child","0-15","12-15 Months","367.00"
"28/02/2021","7200.00","Paediatric Surgery","Child","16-64"," 6-9 Months","15.00"
"28/02/2021","7200.00","Paediatric Surgery","Child","16-64"," 9-12 Months","9.00"
"28/02/2021","7803.00","Paediatric Urology","Child","0-15","18 Months +","289.00"
"28/02/2021","7803.00","Paediatric Urology","Child","16-64"," 0-3 Months","4.00"
"28/02/2021","7900.00","Clinical Immunology","Child","0-15","15-18 Months","115.00"
"28/02/2021","7900.00","Clinical Immunology","Child","16-64","15-18 Months","2.00"
"28/02/2021","8003.00","Pain Relief","Child","0-15"," 0-3 Months","5.00"
"28/02/2021","8003.00","Pain Relief","Child","0-15"," 6-9 Months","4.00"
"28/02/2021","8003.00","Pain Relief","Child","0-15"," 9-12 Months","2.00"
"28/02/2021","8003.00","Pain Relief","Child","16-64"," 3-6 Months","1.00"
"28/02/2021","8003.00","Pain Relief","Child","16-64","12-15 Months","2.00"
"28/02/2021","8004.00","Paediatric Anaesthetics","Child","0-15","15-18 Months","1.00"
"28/02/2021","8004.00","Paediatric Anaesthetics","Child","16-64","15-18 Months","4.00"
"28/02/2021","8004.00","Paediatric Anaesthetics","Child","16-64","18 Months +","16.00"
"28/02/2021","8800.00","Immunology","Child","0-15"," 3-6 Months","32.00"
"28/02/2021","8800.00","Immunology","Child","0-15"," 6-9 Months","15.00"
"28/02/2021","8800.00","Immunology","Child","0-15"," 9-12 Months","18.00"
"28/02/2021","8800.00","Immunology","Child","0-15","12-15 Months","37.00"
"28/02/2021","8800.00","Immunology","Child","0-15","18 Months +","281.00"
"28/02/2021","8800.00","Immunology","Child","16-64"," 0-3 Months","1.00"
"28/02/2021","8800.00","Immunology","Child","16-64"," 9-12 Months","1.00"
"28/02/2021","8800.00","Immunology","Child","16-64","12-15 Months","1.00"
"28/02/2021","100.00","Cardiology","Adult","16-64","18 Months +","387.00"
"28/02/2021","100.00","Cardiology","Adult","65+"," 0-3 Months","69.00"
"28/02/2021","100.00","Cardiology","Adult","65+"," 3-6 Months","54.00"
"28/02/2021","100.00","Cardiology","Adult","65+"," 6-9 Months","51.00"
"28/02/2021","100.00","Cardiology","Adult","65+"," 9-12 Months","21.00"
"28/02/2021","100.00","Cardiology","Adult","65+","12-15 Months","42.00"
"28/02/2021","300.00","Dermatology","Adult","16-64","18 Months +","271.00"
"28/02/2021","300.00","Dermatology","Adult","65+"," 0-3 Months","66.00"
"28/02/2021","300.00","Dermatology","Adult","65+"," 6-9 Months","51.00"
"28/02/2021","300.00","Dermatology","Adult","65+"," 9-12 Months","20.00"
"28/02/2021","300.00","Dermatology","Adult","65+","12-15 Months","42.00"
"28/02/2021","1100.00","Haematology","Adult","16-64","15-18 Months","14.00"
"28/02/2021","1100.00","Haematology","Adult","16-64","18 Months +","16.00"
"28/02/2021","1100.00","Haematology","Adult","65+"," 0-3 Months","24.00"
"28/02/2021","1100.00","Haematology","Adult","65+"," 3-6 Months","24.00"
"28/02/2021","1100.00","Haematology","Adult","65+","12-15 Months","4.00"
"28/02/2021","1300.00","Neurology","Adult","16-64","15-18 Months","22.00"
"28/02/2021","1300.00","Neurology","Adult","16-64","18 Months +","60.00"
"28/02/2021","1300.00","Neurology","Adult","65+"," 0-3 Months","6.00"
"28/02/2021","1300.00","Neurology","Adult","65+"," 3-6 Months","3.00"
"28/02/2021","1800.00","Orthopaedics","Adult","65+","15-18 Months","88.00"
